LENGTH,PATH
5.640714285714285,"['19TCG1752' '19TCG2542' '19TCG3411' '19TCG3315' '19TCG3212' '19TCG2829'
 '19TCG2734' '19TCG2835' '19TCG2639' '19TCG2640' '19TCG2641' '19TCG2643']"
6.140476190476191,"['19TCG1752' '19TCG2454' '19TCG3712' '19TCG3808' '19TCG3807' '19TCG3610'
 '19TCG3414' '19TCG3415' '19TCG3419' '19TCG3225' '19TCG3032' '19TCG2938'
 '19TCG2840' '19TCG2740']"
6.403888888888889,"['19TCG1752' '19TCG2653' '19TCG3138' '19TCG3624' '19TCG3623' '19TCG3520'
 '19TCG3813' '19TCG3713' '19TCG3811' '19TCG3810' '19TCG3910' '19TCG3911'
 '19TCG3914' '19TCG3524' '19TCG3037' '19TCG2943']"
5.468333333333334,"['19TCG1752' '19TCG3145' '19TCG3528' '19TCG4120' '19TCG4116' '19TCG4211'
 '19TCG4311' '19TCG4016' '19TCG3916' '19TCG3822' '19TCG3726' '19TCG3926'
 '19TCG2269' '19TCG2558']"
7.848968253968254,"['19TCG1752' '19TCG4514' '19TCG4813' '19TCG4717' '19TCG4318' '19TCG4423'
 '19TCG4222' '19TCG4027' '19TCG3833' '19TCG3834' '19TCG3735' '19TCG2856'
 '19TCG2758' '19TCG2564' '19TCG2270' '19TCG2075']"
6.567499999999999,"['19TCG1752' '19TCG4239' '19TCG4831' '19TCG4341' '19TCG3650' '19TCG3750'
 '19TCG3749' '19TCG2471' '19TCG2767' '19TCG2962']"
7.185753968253968,"['19TCG1752' '19TCG5425' '19TCG5724' '19TCG5624' '19TCG5527' '19TCG5427'
 '19TCG5129' '19TCG3850' '19TCG3260' '19TCG3359']"
7.945396825396825,"['19TCG1752' '19TCG3262' '19TCG3360' '19TCG3361' '19TCG3854' '19TCG3754'
 '19TCG6024' '19TCG5924' '19TCG5824' '19TCG5629' '19TCG5628' '19TCG5528']"
6.0071031746031744,"['19TCG1752' '19TCG5639' '19TCG5246' '19TCG4946' '19TCG4650' '19TCG3960'
 '19TCG3860']"
6.579801587301588,['19TCG1752' '19TCG3169' '19TCG3466' '19TCG3367' '19TCG5645']
6.311507936507936,"['19TCG1752' '19TCG5945' '19TCG6242' '19TCG6342' '19TCG6638' '19TCG6737'
 '19TCG5252' '19TCG4558' '19TCG4459' '19TCG4063' '19TCG3666' '19TCG3468']"
7.208571428571427,"['19TCG1752' '19TCG6519' '19TCG6517' '19TCG6616' '19TCF6199' '19TCG6306'
 '19TCG6407' '19TCG6507' '19TCG6508' '19TCG6511' '19TCG6712' '19TCG6717']"
9.070119047619047,"['19TCG1752' '19TCG7524' '19TCG7721' '19TCG7620' '19TCG7417' '19TCG7416'
 '19TCG7214' '19TCG6605' '19TCG6501' '19TCG7004' '19TCG7408' '19TCG7508'
 '19TCG7509' '19TCG7609' '19TCG7312' '19TCG7425']"
9.267380952380954,"['19TCG1752' '19TCG7819' '19TCG8021' '19TCG8517' '19TCG8615' '19TCG8816'
 '19TCG9117' '19TCG9312' '19TCG9211' '19TCG9212' '19TCG9012' '19TCG8712'
 '19TCG8409' '19TCG8212' '19TCG8312' '19TCG8313' '19TCG8413' '19TCG7821']"
8.119047619047619,"['19TCG1752' '19TCG9412' '19TCG9512' '19TCG9514' '19TCG9614' '19TDG0014'
 '19TDG0012' '19TDG0114' '19TDG0319' '19TDG0318' '19TDG0413' '19TDG0415'
 '19TDG0416' '19TCG9617']"
9.276666666666667,"['19TCG1752' '19TDG1018' '19TDG0923' '19TDG1123' '19TDG1726' '19TDG1725'
 '19TDG1417' '19TDG1816' '19TDG1916' '19TDG1915' '19TDG1515' '19TDG1414'
 '19TDG0914' '19TDG0915' '19TDG0816']"
9.221666666666666,"['19TCG1752' '19TDG0256' '19TDG1152' '19TDG1348' '19TDG1543' '19TDG1934'
 '19TDG1933' '19TDG1931']"
4.631785714285715,"['19TCG1752' '19TCG6623' '19TCG6822' '19TCG6721' '19TCG6925' '19TCG7123'
 '19TCG7126' '19TCG6926']"
